;idade;flag_aceito;sexo;departamento
302;38.78698050826519;0;M;D
303;38.03971956974013;0;M;D
304;43.393867565686335;0;M;D
305;33.42414019134978;0;M;D
306;33.704596142432834;0;M;D
307;34.256020477887446;0;M;D
308;33.56110152142814;0;M;D
309;38.3269852922406;0;M;D
310;46.71001786889103;0;M;D
311;43.39327051400309;1;M;D
312;33.76563957605274;1;M;D
313;33.85088628522988;1;M;D
314;31.466030515519456;0;M;D
315;30.220050367170842;0;M;D
316;34.046865023473984;0;M;D
317;46.87788853271701;1;M;D
318;46.177854458985806;1;M;D
319;36.12717621147642;1;M;D
320;40.829592265874794;0;M;D
321;40.665497550162186;0;M;D
322;28.448299251648844;0;M;D
323;37.98466558162348;0;M;D
324;35.01723070354463;0;M;D
325;29.69517072866377;0;M;D
326;37.33539159574242;0;M;D
327;41.25561608273769;0;M;D
328;31.636199950883046;0;M;D
329;41.70990422609312;0;M;D
330;52.85323399797948;1;M;D
331;33.550648166757576;0;M;D
332;43.61305008986337;0;M;D
333;38.31565534793938;0;M;D
334;34.731293466611106;1;M;D
335;47.04821228658942;0;M;D
336;37.977222456001904;0;M;D
337;40.922553980099025;0;M;D
338;44.72210016100418;0;M;D
339;33.83161805147627;0;M;D
340;39.12094802010384;0;M;D
341;38.0903236162386;0;M;D
342;51.20360204986406;1;M;D
343;37.3745147710434;1;M;D
344;36.371888942343446;0;M;D
345;41.09059064920624;1;M;D
346;35.592263890536465;0;M;D
347;38.16751923450909;1;M;D
348;41.957500690455134;0;M;D
349;33.38437925681975;0;M;D
350;32.18244117183812;0;M;D
351;40.72270985853392;0;M;D
352;40.64543014040901;0;M;D
353;46.515560988304046;0;M;D
354;32.066391307697;0;M;D
355;40.27470622580451;0;M;D
356;38.90357969752353;1;M;D
357;38.33321965102595;0;M;D
358;37.93893236408388;0;M;D
359;33.97327138718578;1;M;D
360;36.898333538224236;1;M;D
361;37.648152245875;0;M;D
362;33.87977946334703;0;M;D
363;42.83941001909134;0;M;D
364;32.78605004012719;0;M;D
365;33.87737941559774;0;M;D
366;38.83453564187874;0;M;D
367;37.46816535206973;0;M;D
368;36.090971447410915;0;M;D
369;32.21930199070509;0;M;D
370;38.552043342749194;0;M;D
371;29.34014138445834;0;M;D
372;39.52098201648897;0;M;D
373;38.30709475015912;0;M;D
374;50.40064149836552;0;M;D
375;30.261710104631394;1;M;D
376;42.003835147304756;1;M;D
377;40.060818744838464;0;M;D
378;38.835526945206134;0;M;D
379;35.82186283715784;0;M;D
380;46.735985722958944;0;M;D
381;41.73288022086366;0;M;D
382;47.14488937078439;0;M;D
383;36.47265332849797;0;M;D
384;40.22990478337831;0;M;D
385;35.32048310264615;0;M;D
386;32.986834074022156;1;M;D
387;34.005859541417614;0;M;D
388;32.66338300691718;0;M;D
389;35.8408050186744;0;M;D
390;35.12898163057227;0;M;D
391;37.25805509313146;1;M;D
392;34.10670446800934;1;M;D
393;30.18398953959302;0;M;D
394;45.29033922401217;0;M;D
395;35.02616166605865;0;M;D
396;40.941774911363204;0;M;D
397;35.163807332511645;1;M;D
398;42.003900744358624;0;M;D
399;33.47335754165093;0;M;D
400;45.58255786658957;0;M;D
401;49.83376004705798;1;M;D
402;44.76106593766047;0;M;D
403;34.76525315451735;0;M;D
404;44.466366447992854;1;M;D
405;33.91066417498811;0;M;D
406;38.36205730884019;0;M;D
407;35.738698380274435;0;M;D
408;30.765859727026758;0;M;D
409;37.38986021241529;0;M;D
410;44.919465676577076;0;M;D
411;38.92944763710356;0;M;D
412;44.75621979156414;0;M;D
413;41.175801509666286;1;M;D
414;33.22542384232583;1;M;D
415;39.690130574900564;1;M;D
416;46.49879740082398;0;M;D
0;33.20165366870923;0;M;E
1;33.17177398680374;0;M;E
2;41.52593046944173;0;M;E
3;34.85272108731297;0;M;E
4;53.800042175091136;0;M;E
5;44.4668472758344;0;M;E
6;33.26590179404286;0;M;E
7;30.902698365828762;1;M;E
8;38.33911485840606;0;M;E
9;45.132807130336616;0;M;E
10;43.84750891155955;0;M;E
11;40.11960535337472;0;M;E
12;45.44102540745915;1;M;E
13;37.82384920994477;1;M;E
14;35.086928546687275;0;M;E
15;40.459121743190245;0;M;E
16;35.35626720801734;1;M;E
17;32.078287611587584;0;M;E
18;39.385785576439204;0;M;E
19;44.49959437976402;1;M;E
20;25.026676279619025;1;M;E
21;35.928418477977445;1;M;E
22;39.59065366223973;0;M;E
23;46.42349056702902;0;M;E
24;32.56074468231708;0;M;E
25;30.509260798441023;0;M;E
26;38.60566413069832;0;M;E
27;40.22969828210083;0;M;E
28;40.57408918322697;1;M;E
29;32.86192380487957;1;M;E
30;35.21344426627598;1;M;E
31;42.721058219925936;0;M;E
32;43.62185508263308;1;M;E
33;43.206221646353434;0;M;E
34;37.125924043486805;0;M;E
35;32.18058171019838;1;M;E
36;29.786406337923488;0;M;E
37;38.24573986663996;1;M;E
38;39.076816057250085;0;M;E
39;39.43654007960591;1;M;E
40;45.45234548344753;1;M;E
41;39.28777259888841;1;M;E
42;44.819532883428465;0;M;E
43;36.7957846761074;0;M;E
44;38.67097375028955;1;M;E
45;32.88996897301563;0;M;E
46;35.43890598926644;0;M;E
47;38.001512420488005;0;M;E
48;48.92080708643484;0;M;E
49;38.84179828925025;0;M;E
50;35.18567604946415;1;M;E
51;38.99445160466373;1;M;E
52;30.111831091358624;1;M;E
53;42.220642560315014;1;M;E
54;37.64730686042888;0;M;E
55;37.162147025647116;1;M;E
56;37.9035340710263;1;M;E
57;30.45691815355529;0;M;E
58;34.09635231119695;0;M;E
59;38.70454237659984;0;M;E
60;39.821521464565876;1;M;E
61;30.794642885559398;1;M;E
62;38.07750786734862;0;M;E
63;35.98249077363787;1;M;E
64;37.010754334269635;0;M;E
65;40.46368542383477;1;M;E
66;42.510004345550435;1;M;E
67;38.1492825649075;1;M;E
68;35.07398468935602;0;M;E
69;37.42518494880082;0;M;E
70;42.59803926912491;1;M;E
71;41.9012300233785;1;M;E
72;33.61779450765953;0;M;E
73;39.049673889154725;1;M;E
74;29.37078171282496;1;M;E
75;38.45046521408109;0;M;E
76;38.82244293366849;0;M;E
77;35.480051377506;0;M;E
78;38.257605834249794;0;M;E
79;34.614028107770764;0;M;E
80;46.01854779362222;1;M;E
81;38.34090671672524;0;M;E
82;52.75458590704845;0;M;E
83;32.52892955237216;0;M;E
84;41.36664125575142;0;M;E
85;42.77167542084467;0;M;E
86;38.79571418412295;0;M;E
87;48.96489070334041;1;M;E
88;36.76971778496795;0;M;E
89;35.567207932309685;0;M;E
90;41.83471361224848;1;M;E
91;37.494785721438504;0;M;E
92;34.94918013649915;0;M;E
93;38.79883662105188;0;M;E
94;30.765249370491603;0;M;E
95;36.122985317533164;0;M;E
96;40.53823488014541;0;M;E
97;33.999317366918106;0;M;E
98;43.91205845235065;0;M;E
99;45.0209045786756;0;M;E
100;31.579589772602166;0;M;E
101;34.83470597534289;0;M;E
102;36.55603792024836;1;M;E
103;35.83703714336441;1;M;E
104;39.12978653325451;0;M;E
105;41.364644776176334;1;M;E
106;38.029815944968725;1;M;E
107;42.842887866715266;1;M;E
108;39.75429442853232;0;M;E
109;38.46859416806617;0;M;E
110;42.401520435812174;1;M;E
111;34.86359225532857;0;M;E
112;33.33798231922282;1;M;E
113;37.27680732983224;0;M;E
114;38.43309523531517;0;M;E
115;36.263964489661674;0;M;E
116;40.113731652196215;1;M;E
117;43.93499905887593;0;M;E
118;36.3527072197989;1;M;E
119;40.34113963795621;0;M;E
120;37.224309674499835;0;M;E
121;36.35400555571593;0;M;E
122;32.46675113948285;0;M;E
123;36.61635936709082;1;M;E
124;31.586302419736032;1;M;E
125;37.88716645713709;1;M;E
126;27.073602696313348;0;M;E
127;33.857854149790526;0;M;E
128;42.56982997205951;0;M;E
129;33.2197328715916;0;M;E
130;35.836389098190615;1;M;E
131;45.09473512699818;0;M;E
132;43.5296403538645;0;M;E
133;28.269837746804004;0;M;E
134;44.718750651496926;0;M;E
135;39.21180844543004;0;M;E
136;34.428802037772535;0;M;E
137;44.637021357668154;0;M;E
138;41.80670547096912;0;M;E
139;29.73965433322991;0;M;E
140;30.297379811147415;0;M;E
141;38.77111978915734;0;M;E
142;35.57762303440272;0;M;E
143;37.306899413108276;1;M;E
144;34.416523231884106;0;M;E
145;39.1875743057307;0;M;E
146;37.93580142735963;0;M;E
147;42.05270905483171;0;M;E
148;33.8535511681848;0;M;E
149;36.61384569105265;0;M;E
150;39.59780276514634;0;M;E
151;30.800968071426237;0;M;E
152;35.21172423320942;0;M;E
153;43.1699862729405;0;M;E
154;41.27075418451681;1;M;E
155;40.615595117147436;0;M;E
156;27.831253245240298;0;M;E
157;34.903950020749235;1;M;E
158;36.33200706074041;1;M;E
159;43.01665056287531;0;M;E
160;35.901598625052095;1;M;E
161;36.08084131406185;1;M;E
162;40.085907275793524;1;M;E
163;28.69310945670214;1;M;E
164;43.83699980057644;0;M;E
165;37.07014318338096;0;M;E
166;40.814574106619;0;M;E
167;43.84215994473463;0;M;E
168;26.979875198633216;0;M;E
169;43.588223317543054;0;M;E
170;38.38603239578629;0;M;E
171;35.11997740075449;0;M;E
172;41.058663542154925;0;M;E
173;39.97339527205922;1;M;E
174;42.63243417936518;1;M;E
175;40.8165536680619;0;M;E
176;34.893926357354665;0;M;E
177;33.534762615400595;0;M;E
178;40.9541360368974;0;M;E
179;46.09481765847787;0;M;E
180;41.730997286508476;0;M;E
181;31.15289321378338;1;M;E
182;46.70633671373831;1;M;E
183;37.62437975363503;1;M;E
184;46.2389821479391;0;M;E
185;35.07660197417551;0;M;E
186;48.09179606695871;1;M;E
187;41.24279994824357;0;M;E
188;40.165971920413185;0;M;E
189;39.257015221330796;0;M;E
190;36.9494367498289;0;M;E
0;43.83491516312431;0;M;F
1;46.30585139530727;0;M;F
2;37.91305593565798;0;M;F
3;38.53177852526872;0;M;F
4;32.05655987835317;0;M;F
5;38.14797632515218;0;M;F
6;47.728256062771905;0;M;F
7;43.77146522653032;0;M;F
8;40.61452313289505;0;M;F
9;40.233809114954774;0;M;F
10;44.04576074758887;0;M;F
11;22.53005845944528;0;M;F
12;46.845778926968755;0;M;F
13;45.23629225650027;0;M;F
14;39.10575318771763;0;M;F
15;48.61981220938652;0;M;F
16;36.63542488883953;0;M;F
17;36.5688722228885;0;M;F
18;39.76666362884863;0;M;F
19;31.377058926479723;0;M;F
20;32.488138214648984;0;M;F
21;33.70042488932849;0;M;F
22;30.131334033784235;0;M;F
23;49.15334580752434;0;M;F
24;39.450325889477014;0;M;F
25;37.87571980379484;0;M;F
26;44.422209601211435;0;M;F
27;36.22993069580439;0;M;F
28;35.051814459909856;0;M;F
29;36.16880278421804;0;M;F
30;41.75153962034532;0;M;F
31;36.61683962971002;0;M;F
32;41.19004231201601;0;M;F
33;44.858547386457104;0;M;F
34;30.67122874811275;0;M;F
35;32.982915993546406;0;M;F
36;35.96083178565356;0;M;F
37;40.32256849458879;0;M;F
38;37.806325338557116;0;M;F
39;32.96490526269265;0;M;F
40;38.45326812957126;0;M;F
41;36.96121711613913;0;M;F
42;46.048275190721036;0;M;F
43;37.461513624750765;0;M;F
44;36.37625086474601;0;M;F
45;39.251992706643854;1;M;F
46;36.758248432800144;0;M;F
47;41.22365098971346;0;M;F
48;39.56047744523415;0;M;F
49;40.450719433953736;0;M;F
50;42.44330020001924;0;M;F
51;42.087266329657524;0;M;F
52;35.92327439142675;0;M;F
53;39.786876399851344;0;M;F
54;27.809912082867953;0;M;F
55;45.57521861586386;0;M;F
56;41.791314411852326;0;M;F
57;36.55344589879261;0;M;F
58;37.69749422981624;0;M;F
59;35.79502711594456;0;M;F
60;35.934450807366716;0;M;F
61;44.121434001742834;0;M;F
62;45.60671867300484;0;M;F
63;36.15936145595924;0;M;F
64;36.78418936659841;0;M;F
65;36.26779073084654;0;M;F
66;31.354602952068447;0;M;F
67;36.58257735454716;0;M;F
68;41.99909297230908;0;M;F
69;43.65593624706335;0;M;F
70;48.78580915153159;0;M;F
71;32.3652645645544;0;M;F
72;35.57962735024712;0;M;F
73;34.366425908676575;0;M;F
74;44.88758916662585;0;M;F
75;38.919455023283085;0;M;F
76;37.43030770273618;0;M;F
77;30.286366560417417;0;M;F
78;37.33777318769228;0;M;F
79;34.593182416993976;0;M;F
80;35.71320446284666;1;M;F
81;33.68964914098535;0;M;F
82;42.59645864751671;0;M;F
83;39.66480818239794;0;M;F
84;27.230288299214855;0;M;F
85;40.61088348581273;0;M;F
86;35.25840240187584;0;M;F
87;41.06664649451903;0;M;F
88;35.89594546248231;0;M;F
89;35.935555430973515;0;M;F
90;37.03094738280629;0;M;F
91;35.52648234449605;0;M;F
92;32.49194190236274;0;M;F
93;43.34763297240988;0;M;F
94;41.987644507826424;0;M;F
95;27.72658537114082;0;M;F
96;33.99846856207307;0;M;F
97;32.05450852189339;0;M;F
98;43.02814672630137;0;M;F
99;36.43175392445935;0;M;F
100;41.60731836770286;0;M;F
101;39.758505964713486;0;M;F
102;39.18237923382431;0;M;F
103;30.551454993164846;0;M;F
104;37.656374868957144;0;M;F
105;27.30979722113;0;M;F
106;31.64658425181546;0;M;F
107;43.44786046888446;0;M;F
108;28.53018637334702;0;M;F
109;41.470810885837835;0;M;F
110;39.49572755968621;1;M;F
111;27.564383191921973;0;M;F
112;38.15009206719916;0;M;F
113;35.32398117830724;0;M;F
114;35.6891370340393;0;M;F
115;35.786567629547896;0;M;F
116;37.49171765546265;0;M;F
117;40.85478472751327;0;M;F
118;43.557401676798115;0;M;F
119;39.20881212910136;0;M;F
120;35.09214506927418;0;M;F
121;39.16167091766888;1;M;F
122;41.980283519595076;0;M;F
123;32.954426804196885;0;M;F
124;35.705593508098694;0;M;F
125;35.84333341280844;0;M;F
126;36.79959961843988;1;M;F
127;39.08785715943819;0;M;F
128;34.016983460734394;0;M;F
129;34.08261450892567;0;M;F
130;43.45962974788516;1;M;F
131;39.215618680292756;0;M;F
132;35.963187813360406;0;M;F
133;26.899405223069394;1;M;F
134;40.115694792653215;0;M;F
135;24.96556039731199;0;M;F
136;40.6288537864952;0;M;F
137;31.67944350935472;0;M;F
138;40.76183505802609;0;M;F
139;37.173598574160096;0;M;F
140;39.21728891939825;0;M;F
141;36.97847268956608;0;M;F
142;36.0168486027653;0;M;F
143;37.048587945147965;1;M;F
144;41.68815639458465;0;M;F
145;40.39145094494148;0;M;F
146;34.808187648719745;0;M;F
147;29.39770437346143;0;M;F
148;32.59487113984121;0;M;F
149;46.30409436038378;0;M;F
150;42.75814673441192;0;M;F
151;40.106100702344136;1;M;F
152;36.655127850889166;0;M;F
153;31.972321510918896;0;M;F
154;37.28609532387837;0;M;F
155;39.19690279156489;0;M;F
156;36.61258144695823;0;M;F
157;35.047276088936115;0;M;F
158;45.49997846363716;0;M;F
159;40.91254857685906;0;M;F
160;33.022805745747384;0;M;F
161;40.54893828175581;0;M;F
162;36.14209992937411;0;M;F
163;37.80322446993051;0;M;F
164;26.927661977125144;0;M;F
165;42.75127631295219;0;M;F
166;40.159902191056;0;M;F
167;40.29816998557363;0;M;F
168;27.56483242928818;0;M;F
169;37.76987404501979;0;M;F
170;42.73751110900753;0;M;F
171;37.14621751161257;0;M;F
172;42.446051020795245;0;M;F
173;35.14599133327388;0;M;F
174;30.936630912657478;0;M;F
175;42.50978846154966;0;M;F
176;31.224323856234136;0;M;F
177;49.28194995916882;0;M;F
178;34.10398624146546;0;M;F
179;40.261413282970274;0;M;F
180;35.462984252334216;0;M;F
181;46.930005875673025;0;M;F
182;43.50641465862498;0;M;F
183;32.7502841721005;0;M;F
184;44.84864740516751;1;M;F
185;39.28695396301865;1;M;F
186;32.19663595129116;1;M;F
187;47.21343547230114;0;M;F
188;43.78174816768055;0;M;F
189;45.86546310349577;0;M;F
190;36.16749496829379;0;M;F
191;33.87004757670803;0;M;F
192;39.36637323929544;0;M;F
193;30.721822140943928;0;M;F
194;30.26904284289911;0;M;F
195;39.30670238003603;0;M;F
196;34.934672622773455;0;M;F
197;28.607430677617458;0;M;F
198;40.687913753398256;0;M;F
199;39.807463161440225;0;M;F
200;41.247772800511406;0;M;F
201;40.963071628313685;0;M;F
202;43.46759110981643;0;M;F
203;37.05264126626111;0;M;F
204;40.447293640559984;0;M;F
205;36.46930395470597;0;M;F
206;37.052111126308276;0;M;F
207;35.63482354295502;1;M;F
208;47.65773612841944;1;M;F
209;36.89361777965442;0;M;F
210;40.23102872927388;0;M;F
211;40.59463203132134;0;M;F
212;46.92196083279117;0;M;F
213;44.064957628996666;0;M;F
214;37.22748769357994;0;M;F
215;47.64177408433547;0;M;F
216;40.33229968104724;0;M;F
217;36.20317937507275;0;M;F
218;31.86637493225985;0;M;F
219;38.805107446526684;0;M;F
220;43.69942282657779;0;M;F
221;31.30005519071166;0;M;F
222;40.49244973919992;1;M;F
223;29.52004153338282;0;M;F
224;40.89953451767134;0;M;F
225;43.787106544268404;0;M;F
226;39.0770395502098;0;M;F
227;39.87540661672525;0;M;F
228;45.35812592499151;0;M;F
229;40.926602831545644;0;M;F
230;38.75039951847203;0;M;F
231;39.5460448650447;0;M;F
232;45.235304395576186;0;M;F
233;33.79143453327155;0;M;F
234;38.9333051327335;0;M;F
235;28.746254803334466;0;M;F
236;33.14851606043546;0;M;F
237;33.892510843403294;0;M;F
238;32.05176395477686;0;M;F
239;35.197864815129606;0;M;F
240;33.738336439837184;0;M;F
241;36.718174852064294;0;M;F
242;32.792982756375984;0;M;F
243;37.342471927364016;0;M;F
244;36.93043153801168;0;M;F
245;43.672017825901094;0;M;F
246;41.77753706073942;0;M;F
247;47.458860097607;0;M;F
248;37.23041064334624;0;M;F
249;35.520967346891055;0;M;F
250;38.14659460039394;0;M;F
251;31.916442536430814;0;M;F
252;38.05399614876871;0;M;F
253;35.18592461568761;0;M;F
254;39.54464148240465;0;M;F
255;39.269675838962925;0;M;F
256;41.62123342608913;0;M;F
257;33.76725993071292;0;M;F
258;35.28005877357999;0;M;F
259;40.841399311973724;0;M;F
260;40.715881493677955;0;M;F
261;34.021152376077694;0;M;F
262;32.565022258282156;0;M;F
263;41.90843409283112;0;M;F
264;35.69693970489843;0;M;F
265;39.123535193094305;0;M;F
266;32.14597518819654;0;M;F
267;38.66443397449224;0;M;F
268;41.047172411867166;0;M;F
269;30.5640582778638;1;M;F
270;35.956704265487296;0;M;F
271;42.95090048483653;0;M;F
272;31.657716648704312;0;M;F
273;43.0117229804081;0;M;F
274;42.14608704014105;0;M;F
275;36.58130661999279;0;M;F
276;36.54500574697017;0;M;F
277;36.188312589321164;0;M;F
278;39.14943618640892;0;M;F
279;42.779057704143526;0;M;F
280;37.39778764823837;0;M;F
281;41.86890229098401;0;M;F
282;38.81682772055479;0;M;F
283;43.86537758721653;0;M;F
284;32.772112237997526;0;M;F
285;33.94045040023342;0;M;F
286;40.20698420849626;0;M;F
287;43.27288826327463;0;M;F
288;40.371683391059854;1;M;F
289;39.21736236025256;0;M;F
290;35.20491978949811;0;M;F
291;27.161240261313843;0;M;F
292;40.03170634441962;0;M;F
293;40.54463980317277;0;M;F
294;38.147943655513416;0;M;F
295;37.17927587573542;0;M;F
296;34.78753409227102;0;M;F
297;37.91598061380475;0;M;F
298;37.15406972619171;0;M;F
299;49.37161092020842;0;M;F
300;43.896137245256284;0;M;F
301;33.83823984643014;0;M;F
302;45.48945322065007;0;M;F
303;51.43160294517172;0;M;F
304;43.02518057602853;0;M;F
305;39.27471578844467;0;M;F
306;45.574601510415775;0;M;F
307;43.47078549426459;0;M;F
308;34.86037606940393;0;M;F
309;39.079859666910316;0;M;F
310;38.97574875517168;0;M;F
311;42.33935782767815;0;M;F
312;40.20174531666149;0;M;F
313;46.29376879338177;1;M;F
314;44.710606979847945;0;M;F
315;39.802524821047854;0;M;F
316;37.52849432122377;0;M;F
317;41.14779180967837;0;M;F
318;33.0813086965728;0;M;F
319;33.712216157236185;0;M;F
320;38.252936003202144;0;M;F
321;28.638770639015696;0;M;F
322;42.19156569200224;0;M;F
323;34.28656237891543;0;M;F
324;40.18363184051462;0;M;F
325;37.58536889831343;0;M;F
326;28.17008032412626;0;M;F
327;27.820388048016877;1;M;F
328;33.390825017805305;0;M;F
329;42.855662058084626;0;M;F
330;43.71506493957618;0;M;F
331;35.664363581261235;0;M;F
332;28.9197005454537;0;M;F
333;39.45339956867737;0;M;F
334;26.987308929503442;0;M;F
335;34.339933750648164;0;M;F
336;44.97952263507902;0;M;F
337;40.950149102155414;0;M;F
338;47.256301649722886;0;M;F
339;27.63371160602815;0;M;F
340;38.181975765204214;0;M;F
341;33.2206752296221;0;M;F
342;44.96884107430473;0;M;F
343;48.09291082305287;0;M;F
344;34.27567041508193;0;M;F
345;43.25029895291557;0;M;F
346;39.90644284667446;0;M;F
347;39.67720103215342;0;M;F
348;36.78232411788028;0;M;F
349;44.71602730599491;0;M;F
350;48.62267468161429;0;M;F
351;43.96052151996297;0;M;F
352;30.828380423611126;0;M;F
353;27.717181184547957;0;M;F
354;36.954264177974046;0;M;F
355;32.389151305165086;0;M;F
356;33.28760250748034;0;M;F
357;37.87339333580121;0;M;F
358;39.90067549317035;0;M;F
359;42.32317217568936;0;M;F
360;43.09766732796307;0;M;F
361;35.202825978426404;0;M;F
362;34.585075666861925;0;M;F
363;41.96449595558979;0;M;F
364;34.39098146401708;0;M;F
365;40.846947175790675;0;M;F
366;42.32938586892246;0;M;F
367;48.01193216886496;0;M;F
368;35.17402122335322;0;M;F
369;35.47444200730966;0;M;F
370;30.544049649324815;0;M;F
371;36.2819272866233;0;M;F
372;31.222213636974285;0;M;F
0;32.88570252491501;1;F;A
1;44.986769633798964;1;F;A
2;37.375165583342934;1;F;A
3;50.47702756229716;1;F;A
4;41.923102031446085;1;F;A
5;41.44793902543957;0;F;A
6;32.31967486410437;1;F;A
7;37.26331567564096;1;F;A
8;35.56789318531814;1;F;A
9;39.29766103723154;1;F;A
10;37.08805557726516;1;F;A
11;21.49590241952732;1;F;A
12;37.15918903464867;1;F;A
13;42.52832337157063;1;F;A
14;42.730675987460174;1;F;A
15;43.120879958422016;0;F;A
16;41.011789216994536;1;F;A
17;41.58042052922077;1;F;A
18;40.19540642447838;1;F;A
19;32.76726554188981;1;F;A
20;37.44319871502624;1;F;A
21;38.112472740147155;1;F;A
22;40.90849874473444;1;F;A
23;45.64396828137855;1;F;A
24;34.672480104714296;1;F;A
25;40.3040114254197;1;F;A
26;33.98097570701647;1;F;A
27;45.95373360660412;1;F;A
28;30.403921789223524;1;F;A
29;37.19909487354115;1;F;A
30;43.48542337940944;1;F;A
31;33.545959137970996;1;F;A
32;39.23502011771842;1;F;A
33;33.21838235758286;1;F;A
34;37.359826142441435;1;F;A
35;31.536748884424746;0;F;A
36;39.83913056961596;1;F;A
37;38.79319620734826;1;F;A
38;30.069307316475204;1;F;A
39;43.23103582369549;1;F;A
40;31.603960176553446;1;F;A
41;31.745597112924433;0;F;A
42;42.16144283690102;1;F;A
43;35.74712514654066;1;F;A
44;37.52376065596155;1;F;A
45;47.82186440347782;1;F;A
46;31.47543965502366;0;F;A
47;41.61582443082604;1;F;A
48;40.838608451932814;1;F;A
49;36.03136149803786;1;F;A
50;45.211150368572355;1;F;A
51;46.96238308746305;1;F;A
52;37.67070330168555;1;F;A
53;31.23880446661478;1;F;A
54;37.8602007781667;1;F;A
55;35.91199046938328;1;F;A
56;36.34880006220913;1;F;A
57;47.423987083611266;1;F;A
58;44.1929504124139;1;F;A
59;43.73289037599279;1;F;A
60;42.65967574931955;1;F;A
61;43.33504756187348;1;F;A
62;40.812072701480176;0;F;A
63;31.85164547064469;1;F;A
64;38.029008022752144;1;F;A
65;29.570721789334538;1;F;A
66;44.34690665905189;1;F;A
67;38.25751024890664;1;F;A
68;33.093373676102026;1;F;A
69;36.6433665861587;1;F;A
70;33.75035422723909;0;F;A
71;46.00407327973127;1;F;A
72;39.17813789945758;1;F;A
73;42.35968538921862;1;F;A
74;42.985379331107325;1;F;A
75;32.23518365627076;1;F;A
76;39.87290803301926;1;F;A
77;40.85835451287683;1;F;A
78;37.60298144422944;1;F;A
79;43.132534432192585;1;F;A
80;44.269513238966134;1;F;A
81;47.31169108331321;1;F;A
82;33.46527674090147;0;F;A
83;37.33509093818977;1;F;A
84;40.11854979368677;1;F;A
85;35.58859248628419;1;F;A
86;35.23057607356428;1;F;A
87;37.63450040901769;1;F;A
88;42.83502586451217;0;F;A
89;46.12825602111678;1;F;A
90;33.04975320817719;1;F;A
91;42.94966233257435;1;F;A
92;40.325768265259725;1;F;A
93;39.54539995045761;1;F;A
94;34.64198814140422;1;F;A
95;36.923814722429235;1;F;A
96;35.79959178623079;1;F;A
97;40.47357641423101;1;F;A
98;36.53966841948335;1;F;A
99;38.44737012280287;1;F;A
100;52.479855578262615;1;F;A
101;44.6276507585939;1;F;A
102;32.91254407045188;1;F;A
103;36.54372130616066;1;F;A
104;40.54539581888356;1;F;A
105;43.80285609993207;1;F;A
106;35.27096546864279;1;F;A
107;36.21584496750031;1;F;A
0;43.00386803001658;1;F;B
1;39.161683759685445;0;F;B
2;37.00362674485924;1;F;B
3;37.853288030884244;1;F;B
4;33.94028449730317;0;F;B
5;44.5790201927556;0;F;B
6;36.15968830839065;1;F;B
7;28.27183078054359;1;F;B
8;44.70741336180695;1;F;B
9;29.292422796509648;0;F;B
10;35.51707910407063;1;F;B
11;45.40145828467432;0;F;B
12;41.33972114441733;1;F;B
13;38.04975084126192;0;F;B
14;38.424927691844196;0;F;B
15;38.009842016528154;0;F;B
16;39.150376338205795;0;F;B
17;43.870776327458366;0;F;B
18;33.753325100972226;1;F;B
19;44.08851607083707;1;F;B
20;35.4133084115217;1;F;B
21;29.48501239072855;1;F;B
22;31.688070705416187;1;F;B
23;41.466331399236594;0;F;B
24;42.93684993402932;1;F;B
0;29.909358031242206;0;F;C
1;36.79542437369724;0;F;C
2;45.249199030482906;1;F;C
3;37.07310579677907;0;F;C
4;36.94773135885743;0;F;C
5;43.37076673231779;0;F;C
6;44.29456906008722;0;F;C
7;32.25922378009511;1;F;C
8;28.526933126148148;0;F;C
9;47.94388245856524;1;F;C
10;37.12152108189535;0;F;C
11;35.15427817577816;1;F;C
12;39.231998031559115;0;F;C
13;33.546266677326834;1;F;C
14;46.44905037777492;0;F;C
15;37.072914115072656;0;F;C
16;40.71235010639437;0;F;C
17;40.97180586137174;0;F;C
18;45.1373900624712;0;F;C
19;34.57848985350339;0;F;C
20;29.714033327751075;0;F;C
21;33.97403505712316;0;F;C
22;30.46976163088406;0;F;C
23;35.453351658035594;0;F;C
24;37.632322473330255;0;F;C
25;43.43978034208954;0;F;C
26;40.81677556471649;0;F;C
27;40.02530953704439;0;F;C
28;33.740329325929466;0;F;C
29;37.92827219362734;0;F;C
30;31.651319074185686;0;F;C
31;35.071600734038896;0;F;C
32;48.786867048809434;0;F;C
33;42.02040467550968;0;F;C
34;23.93444627791593;0;F;C
35;38.70388378970164;0;F;C
36;37.386778792706664;1;F;C
37;33.00044215678596;0;F;C
38;43.07536313273176;0;F;C
39;35.92844845197672;1;F;C
40;38.35604850094787;1;F;C
41;29.54298648958008;1;F;C
42;40.75366851884732;0;F;C
43;32.138211040020444;0;F;C
44;43.24275217227669;1;F;C
45;42.43638594590452;0;F;C
46;37.28725810462206;1;F;C
47;34.39179030402474;0;F;C
48;36.141832365401804;0;F;C
49;36.2961097672792;0;F;C
50;35.56552668798582;0;F;C
51;33.82670469451459;0;F;C
52;37.077480206628636;1;F;C
53;41.69015413766061;1;F;C
54;47.483254307904694;0;F;C
55;42.658879043185976;0;F;C
56;40.47916026979704;0;F;C
57;32.313013216295786;0;F;C
58;37.99811147132081;1;F;C
59;35.07237135236912;0;F;C
60;36.01370135383347;0;F;C
61;33.57995962235573;1;F;C
